GFFermiconstant,LamIn,LamSIN,LamhS,MS,Mh,O_chnl:~Ss ~Ss -> Wp Wm,O_chnl:~Ss ~Ss -> Z Z,O_chnl:~Ss ~Ss -> d3 D3,O_chnl:~Ss ~Ss -> e3 E3,O_chnl:~Ss ~Ss -> g g,O_chnl:~Ss ~Ss -> u2 U2,Omega_h2,Zbosonpolemass,alphasMZSMMSbar,h0 ->  BBAR B,h0 ->  CBAR C,h0 ->  DBAR D,h0 ->  E+ E-,h0 ->  GLUE GLUE,h0 ->  MU+ MU-,h0 ->  PHOT PHOT,h0 ->  SBAR S,h0 ->  TAU+ TAU-,h0 ->  UBAR U,h0 ->  W- W+,h0 ->  Z0 Z0,h0 ->  ss ss,mbmbSMMSbar,mtaupole,mtoppole,muS2,neutron_SD,neutron_SI,proton_SD,proton_SI,O_chnl:~Ss ~Ss -> h h
1.16637e-05,0.26,0.0,0.00229673618,64.2424242,125.548349,0.259908,0.037023,0.532973,0.058002,0.082035,0.026832,2.51,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3987.85043,0.0,2.988e-11,0.0,2.912e-11,0.0
1.16637e-05,0.26,0.0,0.00244843675,64.2424242,125.548349,0.259663,0.036985,0.533194,0.058026,0.082059,0.026843,2.22,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3978.65365,0.0,3.396e-11,0.0,3.309e-11,0.0
1.16637e-05,0.26,0.0,0.00261015722,64.2424243,125.548349,0.259663,0.036985,0.533194,0.058026,0.082059,0.026843,1.96,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3968.84942,0.0,3.859e-11,0.0,3.761e-11,0.0
1.16637e-05,0.26,0.0,0.0027825594,64.2424242,125.548349,0.259405,0.036946,0.533427,0.058051,0.082086,0.026855,1.73,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3958.39761,0.0,4.386e-11,0.0,4.274e-11,0.0
1.16637e-05,0.26,0.0,0.00296634884,64.2424242,125.548349,0.259405,0.036946,0.533427,0.058051,0.082086,0.026855,1.53,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3947.25545,0.0,4.984e-11,0.0,4.857e-11,0.0
1.16637e-05,0.26,0.0,0.00316227766,64.2424242,125.548349,0.259405,0.036946,0.533427,0.058051,0.082086,0.026855,1.35,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3935.37735,0.0,5.664e-11,0.0,5.52e-11,0.0
1.16637e-05,0.26,0.0,0.00337114768,64.2424243,125.548349,0.259405,0.036946,0.533427,0.058051,0.082086,0.026855,1.19,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3922.7147,0.0,6.437e-11,0.0,6.273e-11,0.0
1.16637e-05,0.26,0.0,0.00359381366,64.2424242,125.548349,0.259154,0.036907,0.533653,0.058076,0.082112,0.026867,1.05,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3909.21567,0.0,7.316e-11,0.0,7.129e-11,0.0
1.16637e-05,0.26,0.0,0.00383118685,64.2424242,125.548349,0.259154,0.036907,0.533653,0.058076,0.082112,0.026867,0.931,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3894.82502,0.0,8.314e-11,0.0,8.102e-11,0.0
1.16637e-05,0.26,0.0,0.00408423865,64.2424243,125.548349,0.258904,0.036869,0.533879,0.058101,0.082138,0.026878,0.823,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3879.48387,0.0,9.449e-11,0.0,9.208e-11,0.0
1.16637e-05,0.26,0.0,0.00435400465,64.2424243,125.548349,0.258904,0.036869,0.533879,0.058101,0.082138,0.026878,0.727,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3863.12942,0.0,1.074e-10,0.0,1.046e-10,0.0
1.16637e-05,0.26,0.0,0.00464158883,64.2424242,125.548349,0.258904,0.036869,0.533879,0.058101,0.082138,0.026878,0.642,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3845.69475,0.0,1.22e-10,0.0,1.189e-10,0.0
1.16637e-05,0.26,0.0,0.00494816809,64.2424243,125.548349,0.258904,0.036869,0.533879,0.058101,0.082138,0.026878,0.567,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3827.10852,0.0,1.387e-10,0.0,1.352e-10,0.0
1.16637e-05,0.26,0.0,0.00527499706,64.2424242,125.548349,0.257262,0.036619,0.535359,0.058262,0.082306,0.026953,0.501,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3807.29465,0.0,1.576e-10,0.0,1.536e-10,0.0
1.16637e-05,0.26,0.0,0.00562341325,64.2424242,125.548349,0.257262,0.036619,0.535359,0.058262,0.082306,0.026953,0.442,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3786.17207,0.0,1.791e-10,0.0,1.746e-10,0.0
1.16637e-05,0.26,0.0,0.0059948425,64.2424242,125.548349,0.257262,0.036619,0.535359,0.058262,0.082306,0.026953,0.391,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3763.65433,0.0,2.036e-10,0.0,1.984e-10,0.0
1.16637e-05,0.26,0.0,0.00639080484,64.2424243,125.548349,0.257011,0.03658,0.535586,0.058287,0.082332,0.026964,0.345,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3739.64929,0.0,2.313e-10,0.0,2.255e-10,0.0
1.16637e-05,0.26,0.0,0.00681292069,64.2424242,125.548349,0.257011,0.03658,0.535586,0.058287,0.082332,0.026964,0.305,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3714.05869,0.0,2.629e-10,0.0,2.562e-10,0.0
1.16637e-05,0.26,0.0,0.0072629175,64.2424242,125.548349,0.257011,0.03658,0.535586,0.058287,0.082332,0.026964,0.269,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3686.77783,0.0,2.988e-10,0.0,2.912e-10,0.0
1.16637e-05,0.26,0.0,0.00774263683,64.2424242,125.548349,0.256765,0.036543,0.535808,0.058311,0.082358,0.026975,0.238,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3657.69505,0.0,3.396e-10,0.0,3.309e-10,0.0
1.16637e-05,0.26,0.0,0.00825404185,64.2424243,125.548349,0.256765,0.036543,0.535808,0.058311,0.082358,0.026975,0.21,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3626.69135,0.0,3.859e-10,0.0,3.761e-10,0.0
1.16637e-05,0.26,0.0,0.00879922544,64.2424243,125.548349,0.256765,0.036543,0.535808,0.058311,0.082358,0.026975,0.186,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3593.63983,0.0,4.386e-10,0.0,4.274e-10,0.0
1.16637e-05,0.26,0.0,0.00938041867,64.2424243,125.548349,0.256765,0.036543,0.535808,0.058311,0.082358,0.026975,0.164,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3558.40524,0.0,4.984e-10,0.0,4.857e-10,0.0
1.16637e-05,0.26,0.0,0.01,64.2424243,125.548349,0.25652,0.036505,0.536029,0.058335,0.082383,0.026986,0.145,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3520.84339,0.0,5.664e-10,0.0,5.52e-10,0.0
1.16637e-05,0.26,0.0,0.010660505,64.2424243,125.548349,0.25652,0.036505,0.536029,0.058335,0.082383,0.026986,0.128,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3480.80056,0.0,6.437e-10,0.0,6.273e-10,0.0
1.16637e-05,0.26,0.0,0.0113646367,64.2424243,125.548349,0.25652,0.036505,0.536029,0.058335,0.082383,0.026986,0.113,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3438.11288,0.0,7.316e-10,0.0,7.129e-10,0.0
1.16637e-05,0.26,0.0,0.0121152766,64.2424243,125.548349,0.256257,0.036465,0.536266,0.058361,0.08241,0.026998,0.0997,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3392.60566,0.0,8.314e-10,0.0,8.102e-10,0.0
1.16637e-05,0.26,0.0,0.0129154967,64.2424243,125.548349,0.256257,0.036465,0.536266,0.058361,0.08241,0.026998,0.0881,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3344.09266,0.0,9.449e-10,0.0,9.208e-10,0.0
1.16637e-05,0.26,0.0,0.0137685716,64.2424243,125.548349,0.256257,0.036465,0.536266,0.058361,0.08241,0.026998,0.0778,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3292.37536,0.0,1.074e-09,0.0,1.046e-09,0.0
1.16637e-05,0.26,0.0,0.0146779927,64.2424243,125.548349,0.256257,0.036465,0.536266,0.058361,0.08241,0.026998,0.0687,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3237.2421,0.0,1.22e-09,0.0,1.189e-09,0.0
1.16637e-05,0.26,0.0,0.0156474814,64.2424242,125.548349,0.255998,0.036426,0.536499,0.058386,0.082437,0.02701,0.0607,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3178.46726,0.0,1.387e-09,0.0,1.352e-09,0.0
1.16637e-05,0.26,0.0,0.0166810054,64.2424243,125.548349,0.254659,0.036221,0.537706,0.058518,0.082575,0.027071,0.0535,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3115.81032,0.0,1.576e-09,0.0,1.536e-09,0.0
1.16637e-05,0.26,0.0,0.0177827941,64.2424242,125.548349,0.254659,0.036221,0.537706,0.058518,0.082575,0.027071,0.0473,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,3049.01485,0.0,1.791e-09,0.0,1.746e-09,0.0
1.16637e-05,0.26,0.0,0.0189573565,64.2424242,125.548349,0.254418,0.036184,0.537923,0.058541,0.0826,0.027082,0.0418,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,2977.80751,0.0,2.036e-09,0.0,1.984e-09,0.0
1.16637e-05,0.26,0.0,0.0202094994,64.2424242,125.548349,0.254418,0.036184,0.537923,0.058541,0.0826,0.027082,0.0369,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,2901.89689,0.0,2.313e-09,0.0,2.255e-09,0.0
1.16637e-05,0.26,0.0,0.0215443469,64.2424243,125.548349,0.254418,0.036184,0.537923,0.058541,0.0826,0.027082,0.0326,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,2820.97234,0.0,2.629e-09,0.0,2.562e-09,0.0
1.16637e-05,0.26,0.0,0.0229673618,64.2424242,125.548349,0.254418,0.036184,0.537923,0.058541,0.0826,0.027082,0.0288,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,2734.70267,0.0,2.988e-09,0.0,2.912e-09,0.0
1.16637e-05,0.26,0.0,0.0244843675,64.2424243,125.548349,0.25418,0.036147,0.538138,0.058565,0.082625,0.027093,0.0254,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,2642.73486,0.0,3.396e-09,0.0,3.309e-09,0.0
1.16637e-05,0.26,0.0,0.0261015722,64.2424243,125.548349,0.25418,0.036147,0.538138,0.058565,0.082625,0.027093,0.0224,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,2544.69252,0.0,3.859e-09,0.0,3.761e-09,0.0
1.16637e-05,0.26,0.0,0.027825594,64.2424242,125.548349,0.25418,0.036147,0.538138,0.058565,0.082625,0.027093,0.0198,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,2440.17444,0.0,4.386e-09,0.0,4.274e-09,0.0
1.16637e-05,0.26,0.0,0.0296634884,64.2424242,125.548349,0.25405,0.036128,0.538255,0.058577,0.082638,0.027099,0.0175,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,2328.75288,0.0,4.984e-09,0.0,4.857e-09,0.0
1.16637e-05,0.26,0.0,0.0316227766,64.2424242,125.548349,0.253922,0.036108,0.53837,0.05859,0.082652,0.027104,0.0154,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,2209.97188,0.0,5.664e-09,0.0,5.52e-09,0.0
1.16637e-05,0.26,0.0,0.0337114768,64.2424242,125.548349,0.253922,0.036108,0.53837,0.05859,0.082652,0.027104,0.0136,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,2083.34533,0.0,6.437e-09,0.0,6.273e-09,0.0
1.16637e-05,0.26,0.0,0.0359381366,64.2424242,125.548349,0.253922,0.036108,0.53837,0.05859,0.082652,0.027104,0.012,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,1948.35504,0.0,7.316e-09,0.0,7.129e-09,0.0
1.16637e-05,0.26,0.0,0.0383118685,64.2424242,125.548349,0.253793,0.036088,0.538487,0.058603,0.082665,0.02711,0.0106,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,1804.44857,0.0,8.314e-09,0.0,8.102e-09,0.0
1.16637e-05,0.26,0.0,0.0408423865,64.2424243,125.548349,0.253665,0.036069,0.538602,0.058615,0.082678,0.027116,0.00939,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,1651.03701,0.0,9.449e-09,0.0,9.208e-09,0.0
1.16637e-05,0.26,0.0,0.0435400465,64.2424242,125.548349,0.253665,0.036069,0.538602,0.058615,0.082678,0.027116,0.00829,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,1487.49253,0.0,1.074e-08,0.0,1.046e-08,0.0
1.16637e-05,0.26,0.0,0.0464158883,64.2424242,125.548349,0.253665,0.036069,0.538602,0.058615,0.082678,0.027116,0.00732,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,1313.14586,0.0,1.22e-08,0.0,1.189e-08,0.0
1.16637e-05,0.26,0.0,0.0494816809,64.2424242,125.548349,0.253538,0.036049,0.538717,0.058628,0.082692,0.027122,0.00646,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,1127.28351,0.0,1.387e-08,0.0,1.352e-08,0.0
1.16637e-05,0.26,0.0,0.0527499706,64.2424242,125.548349,0.253411,0.03603,0.53883,0.05864,0.082705,0.027128,0.0057,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,929.144857,0.0,1.576e-08,0.0,1.536e-08,0.0
1.16637e-05,0.26,0.0,0.0562341325,64.2424242,125.548349,0.252113,0.035831,0.54,0.058768,0.08284,0.027187,0.00503,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,717.919046,0.0,1.791e-08,0.0,1.746e-08,0.0
1.16637e-05,0.26,0.0,0.0001,65.050505,125.548349,0.312019,0.045035,0.485098,0.05291,0.077495,0.024417,1860.0,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,4225.50575,0.0,5.521e-14,0.0,5.381e-14,0.0
1.16637e-05,0.26,0.0,0.00010660505,65.050505,125.548349,0.312018,0.045039,0.485096,0.05291,0.077494,0.024417,1640.0,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,4225.10532,0.0,6.275e-14,0.0,6.115e-14,0.0
1.16637e-05,0.26,0.0,0.000113646367,65.0505051,125.548349,0.312019,0.045039,0.485095,0.05291,0.077494,0.024417,1460.0,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,4224.67845,0.0,7.131e-14,0.0,6.949e-14,0.0
1.16637e-05,0.26,0.0,0.000121152766,65.050505,125.548349,0.312018,0.045039,0.485096,0.05291,0.077494,0.024417,1290.0,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,4224.22337,0.0,8.104e-14,0.0,7.898e-14,0.0
1.16637e-05,0.26,0.0,0.000129154967,65.050505,125.548349,0.311261,0.044949,0.485752,0.052982,0.077576,0.02445,1140.0,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,4223.73824,0.0,9.21e-14,0.0,8.975e-14,0.0
1.16637e-05,0.26,0.0,0.000137685716,65.050505,125.548349,0.311261,0.044949,0.485752,0.052982,0.077576,0.02445,1010.0,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,4223.22107,0.0,1.047e-13,0.0,1.02e-13,0.0
1.16637e-05,0.26,0.0,0.000146779927,65.0505051,125.548349,0.311261,0.044949,0.485752,0.052982,0.077576,0.02445,896.0,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,4222.66974,0.0,1.19e-13,0.0,1.159e-13,0.0
1.16637e-05,0.26,0.0,0.000156474814,65.0505051,125.548349,0.310857,0.044901,0.486103,0.05302,0.07762,0.024468,793.0,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,4222.08199,0.0,1.352e-13,0.0,1.317e-13,0.0
1.16637e-05,0.26,0.0,0.000166810054,65.0505051,125.548349,0.310461,0.044853,0.486447,0.053057,0.077663,0.024485,702.0,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,4221.45542,0.0,1.536e-13,0.0,1.497e-13,0.0
1.16637e-05,0.26,0.0,0.000177827941,65.0505051,125.548349,0.310461,0.044853,0.486447,0.053057,0.077663,0.024485,622.0,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,4220.78747,0.0,1.746e-13,0.0,1.701e-13,0.0
1.16637e-05,0.26,0.0,0.000189573565,65.050505,125.548349,0.308074,0.044552,0.488533,0.053285,0.077921,0.02459,550.0,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,4220.07539,0.0,1.984e-13,0.0,1.934e-13,0.0
1.16637e-05,0.26,0.0,0.000202094994,65.0505051,125.548349,0.307731,0.044507,0.488835,0.053318,0.077958,0.024606,487.0,91.1887,0.1187,0.565811301,0.0266894953,5.87278405e-07,5.09487993e-09,0.0872444415,0.000227598602,0.0026826234,0.000211238831,0.0656972575,1.12360609e-07,0.226594975,0.0248403636,0.0,4.18,1.77669,173.5,4219.31629,0.0,2.255e-13,0.0,2.198e-13,0.0
